step,tenant_id,workload_type,gpu_type,gpu_hours,provider_id,accepted,price_usd_per_hour,latency_ms,reason
42,tenant-render,3d_rendering,RTX4090,2.504,vast,1,0.8,380.0,ok
42,tenant-render,3d_rendering,RTX4090,1.171,vast,1,0.8,380.0,ok
42,tenant-render,3d_rendering,RTX4090,2.083,vast,1,0.8,380.0,ok
42,tenant-render,general_compute,A100,1.385,vast,1,1.4,380.0,ok
42,tenant-render,3d_rendering,RTX4090,2.682,render,1,0.9,420.0,ok
42,tenant-render,general_compute,A100,1.128,vast,1,1.4,380.0,ok
42,tenant-dao,llm_inference,A100,0.894,flux,1,1.7,330.0,ok
42,tenant-dao,llm_inference,A100,0.905,flux,1,1.7,330.0,ok
42,tenant-dao,llm_inference,A100,0.263,flux,1,1.7,330.0,ok
42,tenant-dao,general_compute,A100,1.571,flux,1,1.7,330.0,ok
42,tenant-dao,llm_inference,A100,0.92,flux,1,1.7,330.0,ok
42,tenant-dao,general_compute,A100,1.516,flux,1,1.7,330.0,ok
42,tenant-dao,general_compute,A100,0.68,flux,1,1.7,330.0,ok
42,tenant-dao,general_compute,A100,0.759,flux,1,1.7,330.0,ok
43,tenant-research,general_compute,A100,0.689,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.991,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.998,flux,1,1.7,330.0,ok
43,tenant-research,3d_rendering,RTX4090,2.668,render,1,0.9,420.0,ok
43,tenant-research,llm_training,H100,9.376,aethir,1,3.5,260.0,ok
43,tenant-research,general_compute,A100,0.601,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.518,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.421,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.899,flux,1,1.7,330.0,ok
43,tenant-research,general_compute,A100,1.435,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.536,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.319,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.807,flux,1,1.7,330.0,ok
43,tenant-research,general_compute,A100,1.887,flux,1,1.7,330.0,ok
43,tenant-research,llm_inference,A100,0.281,flux,1,1.7,330.0,ok
43,tenant-gaming,cloud_gaming,A100,1.036,aethir,1,2.5,260.0,ok
43,tenant-gaming,cloud_gaming,A100,0.911,aethir,1,2.5,260.0,ok
43,tenant-gaming,cloud_gaming,A100,0.986,aethir,1,2.5,260.0,ok
43,tenant-gaming,llm_inference,A100,0.23,aethir,1,2.5,260.0,ok
43,tenant-gaming,cloud_gaming,A100,0.644,aethir,1,2.5,260.0,ok
43,tenant-gaming,llm_inference,A100,0.755,aethir,1,2.5,260.0,ok
43,tenant-gaming,cloud_gaming,A100,1.39,aethir,1,2.5,260.0,ok
43,tenant-gaming,cloud_gaming,A100,0.738,aethir,1,2.5,260.0,ok
43,tenant-gaming,llm_inference,A100,0.937,aethir,1,2.5,260.0,ok
43,tenant-gaming,general_compute,A100,0.53,aethir,1,2.5,260.0,ok
43,tenant-gaming,general_compute,A100,0.955,aethir,1,2.5,260.0,ok
43,tenant-render,3d_rendering,RTX4090,1.196,vast,1,0.8,380.0,ok
43,tenant-render,general_compute,A100,0.702,vast,1,1.4,380.0,ok
43,tenant-render,general_compute,A100,1.165,vast,1,1.4,380.0,ok
43,tenant-render,general_compute,A100,0.904,vast,1,1.4,380.0,ok
43,tenant-render,3d_rendering,RTX4090,2.291,vast,1,0.8,380.0,ok
43,tenant-render,3d_rendering,RTX4090,1.423,vast,1,0.8,380.0,ok
43,tenant-render,general_compute,A100,1.611,vast,1,1.4,380.0,ok
43,tenant-dao,general_compute,A100,1.801,flux,1,1.7,330.0,ok
43,tenant-dao,general_compute,A100,1.273,flux,1,1.7,330.0,ok
43,tenant-dao,llm_inference,A100,0.449,flux,1,1.7,330.0,ok
43,tenant-dao,llm_inference,A100,0.309,flux,1,1.7,330.0,ok
43,tenant-dao,general_compute,A100,1.819,flux,1,1.7,330.0,ok
43,tenant-dao,llm_inference,A100,0.354,flux,1,1.7,330.0,ok
43,tenant-dao,general_compute,A100,1.755,flux,1,1.7,330.0,ok
43,tenant-dao,llm_inference,A100,0.565,flux,1,1.7,330.0,ok
44,tenant-research,llm_training,H100,8.765,aethir,1,3.5,260.0,ok
44,tenant-research,llm_inference,A100,0.708,flux,1,1.7,330.0,ok
44,tenant-research,llm_training,H100,3.214,aethir,1,3.5,260.0,ok
44,tenant-research,llm_inference,A100,0.675,flux,1,1.7,330.0,ok
44,tenant-research,llm_training,H100,9.093,aethir,1,3.5,260.0,ok
44,tenant-research,llm_inference,A100,0.48,flux,1,1.7,330.0,ok
44,tenant-research,llm_training,H100,9.261,aethir,1,3.5,260.0,ok
44,tenant-research,general_compute,A100,1.533,flux,1,1.7,330.0,ok
44,tenant-research,llm_training,H100,5.706,aethir,1,3.5,260.0,ok
44,tenant-research,llm_training,H100,7.006,aethir,1,3.5,260.0,ok
44,tenant-research,general_compute,A100,1.786,flux,1,1.7,330.0,ok
44,tenant-research,3d_rendering,RTX4090,2.355,render,1,0.9,420.0,ok
44,tenant-gaming,cloud_gaming,A100,0.91,aethir,1,2.5,260.0,ok
44,tenant-gaming,cloud_gaming,A100,1.28,aethir,1,2.5,260.0,ok
44,tenant-gaming,llm_inference,A100,0.207,aethir,1,2.5,260.0,ok
44,tenant-gaming,general_compute,A100,1.471,aethir,1,2.5,260.0,ok
44,tenant-gaming,llm_inference,A100,0.207,aethir,1,2.5,260.0,ok
44,tenant-gaming,cloud_gaming,A100,1.305,aethir,1,2.5,260.0,ok
44,tenant-gaming,cloud_gaming,A100,1.467,aethir,1,2.5,260.0,ok
44,tenant-gaming,llm_inference,A100,0.539,aethir,1,2.5,260.0,ok
44,tenant-gaming,cloud_gaming,A100,0.849,aethir,1,2.5,260.0,ok
44,tenant-gaming,cloud_gaming,A100,0.967,aethir,1,2.5,260.0,ok
44,tenant-render,3d_rendering,RTX4090,1.205,vast,1,0.8,380.0,ok
44,tenant-render,3d_rendering,RTX4090,2.325,vast,1,0.8,380.0,ok
44,tenant-render,general_compute,A100,1.061,vast,1,1.4,380.0,ok
44,tenant-render,3d_rendering,RTX4090,2.218,vast,1,0.8,380.0,ok
44,tenant-render,3d_rendering,RTX4090,1.216,vast,1,0.8,380.0,ok
44,tenant-render,3d_rendering,RTX4090,2.977,vast,1,0.8,380.0,ok
44,tenant-dao,general_compute,A100,1.792,flux,1,1.7,330.0,ok
44,tenant-dao,llm_inference,A100,0.769,flux,1,1.7,330.0,ok
45,tenant-research,llm_training,H100,8.358,aethir,1,3.5,260.0,ok
45,tenant-research,general_compute,A100,1.708,akash,1,1.8,300.0,ok
45,tenant-research,general_compute,A100,1.4,akash,1,1.8,300.0,ok
45,tenant-research,3d_rendering,RTX4090,2.362,render,1,0.9,420.0,ok
45,tenant-research,general_compute,A100,1.483,akash,1,1.8,300.0,ok
45,tenant-research,general_compute,A100,0.889,akash,1,1.8,300.0,ok
45,tenant-research,llm_inference,A100,0.511,akash,1,1.8,300.0,ok
45,tenant-research,llm_training,H100,7.956,aethir,1,3.5,260.0,ok
45,tenant-research,llm_inference,A100,0.352,akash,1,1.8,300.0,ok
45,tenant-research,general_compute,A100,0.834,akash,1,1.8,300.0,ok
45,tenant-research,llm_inference,A100,0.828,akash,1,1.8,300.0,ok
45,tenant-gaming,general_compute,A100,1.508,akash,1,1.8,300.0,ok
45,tenant-gaming,llm_inference,A100,0.876,akash,1,1.8,300.0,ok
45,tenant-gaming,general_compute,A100,1.815,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,0.598,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,0.759,akash,1,1.8,300.0,ok
45,tenant-gaming,general_compute,A100,1.644,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,1.18,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,0.589,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,1.244,akash,1,1.8,300.0,ok
45,tenant-gaming,cloud_gaming,A100,1.288,akash,1,1.8,300.0,ok
45,tenant-render,3d_rendering,RTX4090,2.702,vast,1,0.8,380.0,ok
45,tenant-render,3d_rendering,RTX4090,2.733,vast,1,0.8,380.0,ok
45,tenant-render,3d_rendering,RTX4090,2.889,vast,1,0.8,380.0,ok
45,tenant-render,3d_rendering,RTX4090,2.779,vast,1,0.8,380.0,ok
45,tenant-render,3d_rendering,RTX4090,2.735,render,1,0.9,420.0,ok
45,tenant-render,3d_rendering,RTX4090,1.597,vast,1,0.8,380.0,ok
45,tenant-render,3d_rendering,RTX4090,2.708,vast,1,0.8,380.0,ok
45,tenant-dao,llm_inference,A100,0.36,flux,1,1.7,330.0,ok
45,tenant-dao,llm_inference,A100,0.656,flux,1,1.7,330.0,ok
45,tenant-dao,general_compute,A100,1.186,flux,1,1.7,330.0,ok
45,tenant-dao,llm_inference,A100,0.773,flux,1,1.7,330.0,ok
45,tenant-dao,general_compute,A100,1.231,flux,1,1.7,330.0,ok
45,tenant-dao,general_compute,A100,0.765,flux,1,1.7,330.0,ok
45,tenant-dao,general_compute,A100,0.507,akash,1,1.8,300.0,ok
46,tenant-research,llm_training,H100,8.351,aethir,1,3.5,260.0,ok
46,tenant-research,llm_inference,A100,0.811,akash,1,1.8,300.0,ok
46,tenant-research,llm_training,H100,7.301,aethir,1,3.5,260.0,ok
46,tenant-research,3d_rendering,RTX4090,1.807,render,1,0.9,420.0,ok
46,tenant-research,general_compute,A100,1.075,akash,1,1.8,300.0,ok
46,tenant-research,llm_training,H100,4.396,aethir,1,3.5,260.0,ok
46,tenant-research,llm_inference,A100,0.211,akash,1,1.8,300.0,ok
46,tenant-research,llm_inference,A100,0.867,akash,1,1.8,300.0,ok
46,tenant-research,llm_training,H100,7.737,aethir,1,3.5,260.0,ok
46,tenant-gaming,llm_inference,A100,0.399,akash,1,1.8,300.0,ok
46,tenant-gaming,llm_inference,A100,0.475,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,0.884,akash,1,1.8,300.0,ok
46,tenant-gaming,llm_inference,A100,0.334,akash,1,1.8,300.0,ok
46,tenant-gaming,general_compute,A100,0.947,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,1.228,akash,1,1.8,300.0,ok
46,tenant-gaming,llm_inference,A100,0.47,akash,1,1.8,300.0,ok
46,tenant-gaming,general_compute,A100,1.993,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,1.401,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,0.688,akash,1,1.8,300.0,ok
46,tenant-gaming,general_compute,A100,1.877,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,0.728,akash,1,1.8,300.0,ok
46,tenant-gaming,llm_inference,A100,0.305,akash,1,1.8,300.0,ok
46,tenant-gaming,llm_inference,A100,0.672,akash,1,1.8,300.0,ok
46,tenant-gaming,cloud_gaming,A100,0.867,akash,1,1.8,300.0,ok
46,tenant-render,general_compute,A100,0.884,vast,1,1.4,380.0,ok
46,tenant-render,3d_rendering,RTX4090,1.097,vast,1,0.8,380.0,ok
46,tenant-render,general_compute,A100,1.493,vast,1,1.4,380.0,ok
46,tenant-render,3d_rendering,RTX4090,1.039,vast,1,0.8,380.0,ok
46,tenant-render,3d_rendering,RTX4090,1.834,vast,1,0.8,380.0,ok
46,tenant-render,3d_rendering,RTX4090,2.095,vast,1,0.8,380.0,ok
46,tenant-render,3d_rendering,RTX4090,1.306,vast,1,0.8,380.0,ok
46,tenant-dao,general_compute,A100,1.445,flux,1,1.7,330.0,ok
46,tenant-dao,llm_inference,A100,0.729,flux,1,1.7,330.0,ok
46,tenant-dao,general_compute,A100,0.905,flux,1,1.7,330.0,ok
46,tenant-dao,general_compute,A100,0.706,akash,1,1.8,300.0,ok
46,tenant-dao,general_compute,A100,0.657,akash,1,1.8,300.0,ok
47,tenant-research,llm_training,H100,3.744,aethir,1,3.5,260.0,ok
47,tenant-research,llm_training,H100,4.398,aethir,1,3.5,260.0,ok
47,tenant-research,llm_training,H100,6.662,aethir,1,3.5,260.0,ok
47,tenant-research,llm_training,H100,7.924,aethir,1,3.5,260.0,ok
47,tenant-research,llm_training,H100,3.276,aethir,1,3.5,260.0,ok
47,tenant-research,llm_inference,A100,0.366,akash,1,1.8,300.0,ok
47,tenant-research,general_compute,A100,0.996,akash,1,1.8,300.0,ok
47,tenant-research,llm_training,H100,7.701,aethir,1,3.5,260.0,ok
47,tenant-research,general_compute,A100,1.753,akash,1,1.8,300.0,ok
47,tenant-gaming,llm_inference,A100,0.319,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,1.012,akash,1,1.8,300.0,ok
47,tenant-gaming,llm_inference,A100,0.281,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,0.731,akash,1,1.8,300.0,ok
47,tenant-gaming,general_compute,A100,0.944,akash,1,1.8,300.0,ok
47,tenant-gaming,llm_inference,A100,0.28,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,0.539,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,1.302,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,1.239,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,1.258,akash,1,1.8,300.0,ok
47,tenant-gaming,cloud_gaming,A100,1.352,akash,1,1.8,300.0,ok
47,tenant-render,3d_rendering,RTX4090,1.875,vast,1,0.8,380.0,ok
47,tenant-render,3d_rendering,RTX4090,2.757,vast,1,0.8,380.0,ok
47,tenant-render,3d_rendering,RTX4090,2.63,vast,1,0.8,380.0,ok
47,tenant-render,3d_rendering,RTX4090,1.802,vast,1,0.8,380.0,ok
47,tenant-render,general_compute,A100,0.908,vast,1,1.4,380.0,ok
47,tenant-render,3d_rendering,RTX4090,2.701,render,1,0.9,420.0,ok
47,tenant-render,general_compute,A100,1.473,vast,1,1.4,380.0,ok
47,tenant-dao,general_compute,A100,0.67,akash,1,1.8,300.0,ok
47,tenant-dao,general_compute,A100,0.588,flux,1,1.7,330.0,ok
47,tenant-dao,general_compute,A100,0.739,akash,1,1.8,300.0,ok
47,tenant-dao,llm_inference,A100,0.673,flux,1,1.7,330.0,ok
48,tenant-research,llm_training,H100,5.658,aethir,1,3.5,260.0,ok
48,tenant-research,llm_inference,A100,0.223,akash,1,1.8,300.0,ok
48,tenant-research,3d_rendering,RTX4090,2.677,render,1,0.9,420.0,ok
48,tenant-research,general_compute,A100,0.696,akash,1,1.8,300.0,ok
48,tenant-research,general_compute,A100,0.669,akash,1,1.8,300.0,ok
48,tenant-research,llm_inference,A100,0.237,akash,1,1.8,300.0,ok
48,tenant-research,llm_training,H100,5.2,aethir,1,3.5,260.0,ok
48,tenant-research,general_compute,A100,1.517,akash,1,1.8,300.0,ok
48,tenant-research,general_compute,A100,1.365,akash,1,1.8,300.0,ok
48,tenant-research,llm_inference,A100,0.982,akash,1,1.8,300.0,ok
48,tenant-gaming,llm_inference,A100,0.471,akash,1,1.8,300.0,ok
48,tenant-gaming,llm_inference,A100,0.76,akash,1,1.8,300.0,ok
48,tenant-gaming,cloud_gaming,A100,1.162,akash,1,1.8,300.0,ok
48,tenant-gaming,cloud_gaming,A100,0.846,akash,1,1.8,300.0,ok
48,tenant-gaming,llm_inference,A100,0.508,akash,1,1.8,300.0,ok
48,tenant-gaming,general_compute,A100,1.338,akash,1,1.8,300.0,ok
48,tenant-gaming,general_compute,A100,0.582,akash,1,1.8,300.0,ok
48,tenant-gaming,llm_inference,A100,0.326,akash,1,1.8,300.0,ok
48,tenant-gaming,general_compute,A100,1.778,akash,1,1.8,300.0,ok
48,tenant-render,3d_rendering,RTX4090,1.482,vast,1,0.8,380.0,ok
48,tenant-render,general_compute,A100,0.576,vast,1,1.4,380.0,ok
48,tenant-render,3d_rendering,RTX4090,2.287,vast,1,0.8,380.0,ok
48,tenant-render,3d_rendering,RTX4090,1.47,vast,1,0.8,380.0,ok
48,tenant-render,3d_rendering,RTX4090,2.603,vast,1,0.8,380.0,ok
48,tenant-render,3d_rendering,RTX4090,2.713,vast,1,0.8,380.0,ok
48,tenant-render,3d_rendering,RTX4090,1.237,vast,1,0.8,380.0,ok
48,tenant-render,3d_rendering,RTX4090,2.307,render,1,0.9,420.0,ok
48,tenant-dao,llm_inference,A100,0.53,flux,1,1.7,330.0,ok
48,tenant-dao,llm_inference,A100,0.2,akash,1,1.8,300.0,ok
48,tenant-dao,llm_inference,A100,0.683,flux,1,1.7,330.0,ok
48,tenant-dao,general_compute,A100,0.957,akash,1,1.8,300.0,ok
48,tenant-dao,llm_inference,A100,0.365,akash,1,1.8,300.0,ok
49,tenant-research,llm_inference,A100,0.243,akash,1,1.8,300.0,ok
49,tenant-research,llm_training,H100,6.181,aethir,1,3.5,260.0,ok
49,tenant-research,llm_inference,A100,0.696,akash,1,1.8,300.0,ok
49,tenant-research,llm_inference,A100,0.726,akash,1,1.8,300.0,ok
49,tenant-research,general_compute,A100,0.671,akash,1,1.8,300.0,ok
49,tenant-research,general_compute,A100,0.833,akash,1,1.8,300.0,ok
49,tenant-research,llm_inference,A100,0.864,akash,1,1.8,300.0,ok
49,tenant-gaming,general_compute,A100,0.938,akash,1,1.8,300.0,ok
49,tenant-gaming,llm_inference,A100,0.762,akash,1,1.8,300.0,ok
49,tenant-gaming,cloud_gaming,A100,0.664,akash,1,1.8,300.0,ok
49,tenant-gaming,cloud_gaming,A100,1.217,akash,1,1.8,300.0,ok
49,tenant-gaming,llm_inference,A100,0.286,akash,1,1.8,300.0,ok
49,tenant-gaming,llm_inference,A100,0.35,akash,1,1.8,300.0,ok
49,tenant-gaming,general_compute,A100,1.089,akash,1,1.8,300.0,ok
49,tenant-render,general_compute,A100,0.662,vast,1,1.4,380.0,ok
49,tenant-render,3d_rendering,RTX4090,2.853,vast,1,0.8,380.0,ok
49,tenant-render,general_compute,A100,1.383,vast,1,1.4,380.0,ok
49,tenant-render,general_compute,A100,1.176,vast,1,1.4,380.0,ok
49,tenant-dao,general_compute,A100,1.934,akash,1,1.8,300.0,ok
49,tenant-dao,llm_inference,A100,0.599,akash,1,1.8,300.0,ok
49,tenant-dao,llm_inference,A100,0.239,akash,1,1.8,300.0,ok
49,tenant-dao,general_compute,A100,1.758,akash,1,1.8,300.0,ok
49,tenant-dao,llm_inference,A100,0.607,flux,1,1.7,330.0,ok
49,tenant-dao,general_compute,A100,0.766,flux,1,1.7,330.0,ok
50,tenant-research,llm_training,H100,5.712,aethir,1,3.5,260.0,ok
50,tenant-research,3d_rendering,RTX4090,2.765,,0,0.0,0.0,no_viable_provider
50,tenant-research,llm_inference,A100,0.508,akash,1,1.8,300.0,ok
50,tenant-research,general_compute,A100,1.874,akash,1,1.8,300.0,ok
50,tenant-research,general_compute,A100,0.91,akash,1,1.8,300.0,ok
50,tenant-research,general_compute,A100,1.956,akash,1,1.8,300.0,ok
50,tenant-research,llm_inference,A100,0.307,akash,1,1.8,300.0,ok
50,tenant-gaming,cloud_gaming,A100,1.2,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.439,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.889,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.948,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.361,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.432,akash,1,1.8,300.0,ok
50,tenant-gaming,cloud_gaming,A100,1.172,akash,1,1.8,300.0,ok
50,tenant-gaming,general_compute,A100,1.475,akash,1,1.8,300.0,ok
50,tenant-gaming,general_compute,A100,1.256,akash,1,1.8,300.0,ok
50,tenant-gaming,llm_inference,A100,0.458,akash,1,1.8,300.0,ok
50,tenant-render,3d_rendering,RTX4090,2.141,vast,1,0.8,380.0,ok
50,tenant-render,3d_rendering,RTX4090,1.835,vast,1,0.8,380.0,ok
50,tenant-render,general_compute,A100,1.762,vast,1,1.4,380.0,ok
50,tenant-render,3d_rendering,RTX4090,2.695,vast,1,0.8,380.0,ok
50,tenant-render,general_compute,A100,1.284,vast,1,1.4,380.0,ok
50,tenant-render,3d_rendering,RTX4090,1.291,vast,1,0.8,380.0,ok
50,tenant-render,3d_rendering,RTX4090,1.4,vast,1,0.8,380.0,ok
50,tenant-render,general_compute,A100,0.741,vast,1,1.4,380.0,ok
50,tenant-render,3d_rendering,RTX4090,1.501,vast,1,0.8,380.0,ok
50,tenant-dao,general_compute,A100,1.536,flux,1,1.7,330.0,ok
50,tenant-dao,llm_inference,A100,0.803,akash,1,1.8,300.0,ok
50,tenant-dao,llm_inference,A100,0.851,akash,1,1.8,300.0,ok
50,tenant-dao,llm_inference,A100,0.894,flux,1,1.7,330.0,ok
50,tenant-dao,general_compute,A100,1.797,akash,1,1.8,300.0,ok
50,tenant-dao,general_compute,A100,1.342,flux,1,1.7,330.0,ok
50,tenant-dao,llm_inference,A100,0.827,akash,1,1.8,300.0,ok
51,tenant-research,3d_rendering,RTX4090,2.853,,0,0.0,0.0,no_viable_provider
51,tenant-research,llm_inference,A100,0.965,akash,1,1.8,300.0,ok
51,tenant-research,general_compute,A100,0.969,akash,1,1.8,300.0,ok
51,tenant-research,llm_inference,A100,0.21,akash,1,1.8,300.0,ok
51,tenant-research,llm_training,H100,7.344,aethir,1,3.5,260.0,ok
51,tenant-research,general_compute,A100,1.805,akash,1,1.8,300.0,ok
51,tenant-research,general_compute,A100,1.867,akash,1,1.8,300.0,ok
51,tenant-research,general_compute,A100,1.471,akash,1,1.8,300.0,ok
51,tenant-research,general_compute,A100,1.32,akash,1,1.8,300.0,ok
51,tenant-research,3d_rendering,RTX4090,2.552,,0,0.0,0.0,no_viable_provider
51,tenant-gaming,general_compute,A100,0.941,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,1.183,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,0.674,akash,1,1.8,300.0,ok
51,tenant-gaming,llm_inference,A100,0.502,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,1.057,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,1.084,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,0.831,akash,1,1.8,300.0,ok
51,tenant-gaming,llm_inference,A100,0.324,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,0.823,akash,1,1.8,300.0,ok
51,tenant-gaming,cloud_gaming,A100,1.432,akash,1,1.8,300.0,ok
51,tenant-render,3d_rendering,RTX4090,2.145,vast,1,0.8,380.0,ok
51,tenant-render,3d_rendering,RTX4090,2.568,vast,1,0.8,380.0,ok
51,tenant-render,3d_rendering,RTX4090,1.44,vast,1,0.8,380.0,ok
51,tenant-render,3d_rendering,RTX4090,1.136,vast,1,0.8,380.0,ok
51,tenant-render,3d_rendering,RTX4090,1.832,vast,1,0.8,380.0,ok
51,tenant-dao,llm_inference,A100,0.274,flux,1,1.7,330.0,ok
51,tenant-dao,llm_inference,A100,0.371,flux,1,1.7,330.0,ok
51,tenant-dao,llm_inference,A100,0.489,flux,1,1.7,330.0,ok
51,tenant-dao,llm_inference,A100,0.802,flux,1,1.7,330.0,ok
52,tenant-research,general_compute,A100,1.972,akash,1,1.8,300.0,ok
52,tenant-research,llm_training,H100,7.683,aethir,1,3.5,260.0,ok
52,tenant-research,llm_inference,A100,0.924,akash,1,1.8,300.0,ok
52,tenant-gaming,llm_inference,A100,0.697,akash,1,1.8,300.0,ok
52,tenant-gaming,general_compute,A100,1.524,akash,1,1.8,300.0,ok
52,tenant-gaming,cloud_gaming,A100,1.416,akash,1,1.8,300.0,ok
52,tenant-gaming,general_compute,A100,1.079,akash,1,1.8,300.0,ok
52,tenant-gaming,llm_inference,A100,0.426,akash,1,1.8,300.0,ok
52,tenant-gaming,general_compute,A100,1.733,akash,1,1.8,300.0,ok
52,tenant-gaming,cloud_gaming,A100,1.303,akash,1,1.8,300.0,ok
52,tenant-gaming,cloud_gaming,A100,0.544,akash,1,1.8,300.0,ok
52,tenant-gaming,general_compute,A100,0.789,akash,1,1.8,300.0,ok
52,tenant-gaming,llm_inference,A100,0.959,akash,1,1.8,300.0,ok
52,tenant-render,3d_rendering,RTX4090,1.015,vast,1,0.8,380.0,ok
52,tenant-render,3d_rendering,RTX4090,2.341,vast,1,0.8,380.0,ok
52,tenant-render,general_compute,A100,1.797,vast,1,1.4,380.0,ok
52,tenant-render,3d_rendering,RTX4090,1.208,vast,1,0.8,380.0,ok
52,tenant-render,3d_rendering,RTX4090,2.405,vast,1,0.8,380.0,ok
52,tenant-render,general_compute,A100,1.663,vast,1,1.4,380.0,ok
52,tenant-render,3d_rendering,RTX4090,2.88,vast,1,0.8,380.0,ok
52,tenant-render,general_compute,A100,0.731,akash,1,1.8,300.0,ok
52,tenant-render,3d_rendering,RTX4090,1.663,vast,1,0.8,380.0,ok
52,tenant-render,3d_rendering,RTX4090,1.109,vast,1,0.8,380.0,ok
52,tenant-dao,general_compute,A100,1.337,flux,1,1.7,330.0,ok
52,tenant-dao,llm_inference,A100,0.382,akash,1,1.8,300.0,ok
52,tenant-dao,llm_inference,A100,0.51,akash,1,1.8,300.0,ok
52,tenant-dao,general_compute,A100,1.15,flux,1,1.7,330.0,ok
52,tenant-dao,llm_inference,A100,0.739,akash,1,1.8,300.0,ok
52,tenant-dao,llm_inference,A100,0.713,akash,1,1.8,300.0,ok
52,tenant-dao,general_compute,A100,1.634,akash,1,1.8,300.0,ok
52,tenant-dao,llm_inference,A100,0.761,flux,1,1.7,330.0,ok
52,tenant-dao,llm_inference,A100,0.942,flux,1,1.7,330.0,ok
52,tenant-dao,llm_inference,A100,0.83,akash,1,1.8,300.0,ok
53,tenant-research,general_compute,A100,1.157,akash,1,1.8,300.0,ok
53,tenant-research,llm_inference,A100,0.729,akash,1,1.8,300.0,ok
53,tenant-research,llm_inference,A100,0.627,akash,1,1.8,300.0,ok
53,tenant-research,llm_training,H100,5.737,aethir,1,3.5,260.0,ok
53,tenant-research,general_compute,A100,1.319,akash,1,1.8,300.0,ok
53,tenant-research,general_compute,A100,0.716,akash,1,1.8,300.0,ok
53,tenant-research,3d_rendering,RTX4090,2.828,,0,0.0,0.0,no_viable_provider
53,tenant-research,general_compute,A100,1.594,akash,1,1.8,300.0,ok
53,tenant-research,llm_inference,A100,0.96,akash,1,1.8,300.0,ok
53,tenant-gaming,llm_inference,A100,0.644,akash,1,1.8,300.0,ok
53,tenant-gaming,cloud_gaming,A100,0.505,akash,1,1.8,300.0,ok
53,tenant-gaming,llm_inference,A100,0.63,akash,1,1.8,300.0,ok
53,tenant-gaming,general_compute,A100,0.957,akash,1,1.8,300.0,ok
53,tenant-gaming,llm_inference,A100,0.923,akash,1,1.8,300.0,ok
53,tenant-gaming,cloud_gaming,A100,0.913,akash,1,1.8,300.0,ok
53,tenant-gaming,llm_inference,A100,0.61,akash,1,1.8,300.0,ok
53,tenant-gaming,cloud_gaming,A100,0.721,akash,1,1.8,300.0,ok
53,tenant-gaming,general_compute,A100,0.791,akash,1,1.8,300.0,ok
53,tenant-gaming,cloud_gaming,A100,1.3,akash,1,1.8,300.0,ok
53,tenant-gaming,general_compute,A100,1.777,akash,1,1.8,300.0,ok
53,tenant-gaming,general_compute,A100,1.991,akash,1,1.8,300.0,ok
53,tenant-render,3d_rendering,RTX4090,1.135,vast,1,0.8,380.0,ok
53,tenant-render,3d_rendering,RTX4090,2.451,vast,1,0.8,380.0,ok
